family_ID	protein_ID	inhibited_defense_system(inferred from seed proteins in the family)	clan_ID	clan_inhibited_defense_system(inferred from families with seed proteins)
AcrIIA7	IMGVR_UViG_3300033076_000881|3300033076|Ga0364575_1012755	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033076_001341|3300033076|Ga0364575_10147125	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033077_000736|3300033077|Ga0364576_121115	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033094_000434|3300033094|Ga0364582_11188	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033119_000024|3300033119|Ga0364480_1004412	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033119_000163|3300033119|Ga0364480_1054134	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033119_000288|3300033119|Ga0364480_112137	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033119_000539|3300033119|Ga0364480_1161427	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033119_001605|3300033119|Ga0364480_1030728	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033120_000030|3300033120|Ga0364481_107081	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033120_000236|3300033120|Ga0364481_1002715	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033120_000946|3300033120|Ga0364481_103662	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033121_000324|3300033121|Ga0364571_1019680	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033121_000797|3300033121|Ga0364571_1168923	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033121_001358|3300033121|Ga0364571_1049028	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033121_001569|3300033121|Ga0364571_1025313	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033123_000212|3300033123|Ga0364578_114869	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033123_000474|3300033123|Ga0364578_11405	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033124_000714|3300033124|Ga0364579_102433	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033124_000958|3300033124|Ga0364579_1026726	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033125_000497|3300033125|Ga0364581_116945	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033129_000673|3300033129|Ga0364580_112735	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033141_000350|3300033141|Ga0366833_10027722	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033143_005799|3300033143|Ga0366829_100756537	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033145_000044|3300033145|Ga0366840_10180465	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033145_001307|3300033145|Ga0366840_10249237	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033145_001596|3300033145|Ga0366840_10008073	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033146_000055|3300033146|Ga0366841_10079546	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033148_000652|3300033148|Ga0366832_10772785	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033148_004379|3300033148|Ga0366832_100278544	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033151_000119|3300033151|Ga0366837_10051453	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033153_003795|3300033153|Ga0366824_100125583	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033153_004006|3300033153|Ga0366824_110082913	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033153_004370|3300033153|Ga0366824_10475053	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033174_000045|3300033174|Ga0334882_10033268	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033388_002123|3300033388|Ga0370355_100071016	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033407_000398|3300033407|Ga0214472_1001265012	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033434_000040|3300033434|Ga0316613_1000150911	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033463_000041|3300033463|Ga0310690_1000028346	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033463_000099|3300033463|Ga0310690_1000066450	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033463_000149|3300033463|Ga0310690_100008725	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033463_000683|3300033463|Ga0310690_100023494	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033475_000007|3300033475|Ga0310811_10000175127	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033521_000004|3300033521|Ga0316616_10000000666	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033521_000005|3300033521|Ga0316616_10000000840	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033553_000478|3300033553|Ga0371479_1094226728	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033562_000380|3300033562|Ga0371476_10498976	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033746_000013|3300033746|Ga0373123_006_123897_124268	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300033802_000463|3300033802|Ga0373398_000197_814_1125	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034004_000005|3300034004|Ga0334926_000041_9493_9939	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034006_000001|3300034006|Ga0334934_000012_3374_3820	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034008_000028|3300034008|Ga0334942_000038_59451_59897	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034012_000228|3300034012|Ga0334986_0007658_1074_1364	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034013_000764|3300034013|Ga0334991_0000420_16359_16643	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034013_000850|3300034013|Ga0334991_0000098_23725_24048	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034021_000300|3300034021|Ga0335004_0000077_49820_50152	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034061_000123|3300034061|Ga0334987_0002844_1583_1843	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034062_007196|3300034062|Ga0334995_0000159_30789_31136	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034072_000551|3300034072|Ga0310127_006459_566_982	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034072_000881|3300034072|Ga0310127_000588_24087_24617	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034072_001527|3300034072|Ga0310127_000580_37944_38246	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034072_001581|3300034072|Ga0310127_003551_12524_13012	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034072_002238|3300034072|Ga0310127_000360_40636_41055	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034073_002553|3300034073|Ga0310130_0000197_24059_24589	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034077_000009|3300034077|Ga0373899_000004_9406_9885	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034107_000038|3300034107|Ga0335037_0006179_2373_2663	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034141_000042|3300034141|Ga0334958_000012_71151_71597	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034179_000019|3300034179|Ga0374193_086706_8686_9168	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034279_002441|3300034279|Ga0335052_0000406_23856_24188	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034374_010882|3300034374|Ga0348335_000355_31160_31672	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034375_010233|3300034375|Ga0348336_000561_431_943	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034418_011090|3300034418|Ga0348337_000424_29357_29869	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034629_000093|3300034629|Ga0326756_000006_262295_262828	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034682_000113|3300034682|Ga0310128_003363_3347_3904	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300034682_000453|3300034682|Ga0310128_000414_34610_35089	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035034_000426|3300035034|Ga0374946_239362_8800_9063	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035034_001885|3300035034|Ga0374946_239321_31_495	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035034_002443|3300035034|Ga0374946_239904_7_471	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035034_003887|3300035034|Ga0374946_240198_1483_1785	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035038_000022|3300035038|Ga0376512_00608_8702_9199	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035041_000009|3300035041|Ga0376515_000043_32250_32744	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035050_000030|3300035050|Ga0376522_000198_34800_35297	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035052_000010|3300035052|Ga0376524_000087_32207_32701	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035071_000016|3300035071|Ga0373475_0000718_2235_2654	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035072_000016|3300035072|Ga0373476_0000231_18415_18702	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035109_000096|3300035109|Ga0373477_0000005_64698_64985	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035126_000403|3300035126|Ga0335057_0001111_3561_3824	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035148_000158|3300035148|Ga0376962_000049_4733_4981	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035182_000148|3300035182|Ga0373636_0002182_2439_2909	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035208_000624|3300035208|Ga0376279_0003717_7780_8082	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035208_002726|3300035208|Ga0376279_0002426_16559_16843	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035208_006051|3300035208|Ga0376279_0002226_10684_10995	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035286_000132|3300035286|Ga0326738_000069_5094_5612	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035327_000118|3300035327|Ga0247207_000655_32756_33034	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035357_000040|3300035357|Ga0247072_00183_19142_19432	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035421_000098|3300035421|Ga0247075_000172_24936_25226	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035428_000175|3300035428|Ga0247197_00702_17408_17743	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035429_000191|3300035429|Ga0247199_00048_27899_28234	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035533_000009|3300035533|Ga0376495_000046_32202_32699	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035565_000044|3300035565|Ga0393584_0686123_86144_86425	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035645_000269|3300035645|Ga0134409_00026_73263_73715	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035655_000005|3300035655|Ga0134475_001171_6298_6615	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035658_000043|3300035658|Ga0134396_00044_19965_20417	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035658_000130|3300035658|Ga0134396_00044_19965_20417	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035666_000003|3300035666|Ga0335009_0000063_101904_102200	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035670_000309|3300035670|Ga0310129_0000581_4445_4975	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035670_000550|3300035670|Ga0310129_0000933_39496_39717	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035676_000162|3300035676|Ga0316623_00003238_1048_1326	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035696_001449|3300035696|Ga0374055_0061238_10797_11060	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035698_001335|3300035698|Ga0374944_294024_4741_5235	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035698_003664|3300035698|Ga0374944_616709_16151_16567	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035698_005624|3300035698|Ga0374944_617554_3580_4020	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035698_021803|3300035698|Ga0374944_531307_35215_35772	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300035704_000013|3300035704|Ga0376645_0000757_9850_10398	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300036318_000006|3300036318|Ga0377188_00063_28862_29143	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300036719_001721|3300036719|Ga0335011_0000656_13799_14065	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300036770_005327|3300036770|Ga0310126_0000721_22331_22855	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300036790_000159|3300036790|Ga0376660_0002257_15683_15943	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300036802_000013|3300036802|Ga0376676_0000097_28043_28327	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300036823_000084|3300036823|Ga0376694_0000912_26176_26436	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300036859_000726|3300036859|Ga0376077_0000936_25625_25900	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300036943_000076|3300036943|Ga0377187_006061_2405_2902	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300036944_000737|3300036944|Ga0377190_000320_26650_26964	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037010_000645|3300037010|Ga0373635_0005612_17336_17827	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037067_002788|3300037067|Ga0378408_0000649_38886_39194	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037067_004388|3300037067|Ga0378408_0029857_6096_6392	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037067_004408|3300037067|Ga0378408_0003189_11641_12105	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037067_005595|3300037067|Ga0378408_0005842_11141_11491	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037067_008348|3300037067|Ga0378408_0012307_9317_9832	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037067_012142|3300037067|Ga0378408_0022534_5363_5647	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037112_000026|3300037112|Ga0395728_005762_5694_5975	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037119_007296|3300037119|Ga0373486_0000032_39154_39561	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037129_000020|3300037129|Ga0395982_0000696_9453_9923	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037155_000019|3300037155|Ga0395911_001049_23390_23650	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037174_000317|3300037174|Ga0395642_001237_11201_11539	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037175_000462|3300037175|Ga0395643_001584_10936_11274	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037189_024994|3300037189|Ga0372599_0885814_41382_41687	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037193_000294|3300037193|Ga0226660_0306717_111_404	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037193_001039|3300037193|Ga0226660_0890341_5121_5621	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037193_001948|3300037193|Ga0226660_0974443_7971_8258	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037195_001552|3300037195|Ga0183732_000098_55121_55387	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037195_001681|3300037195|Ga0183732_000094_35954_36460	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037222_000210|3300037222|Ga0395691_002662_5951_6253	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037225_001400|3300037225|Ga0395714_000628_27395_27793	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037234_000580|3300037234|Ga0392327_0000052_16405_16875	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037245_000831|3300037245|Ga0392328_0004818_1517_1819	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037249_000930|3300037249|Ga0392371_0006551_3922_4377	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037258_000213|3300037258|Ga0376646_0007655_5928_6398	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037261_000169|3300037261|Ga0395661_001132_2804_3106	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037279_000066|3300037279|Ga0397552_0001537_14363_14656	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037280_000215|3300037280|Ga0397554_0000195_3160_3513	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037296_000046|3300037296|Ga0400260_000187_36597_37088	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037296_000151|3300037296|Ga0400260_000268_56739_57302	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037312_000853|3300037312|Ga0395899_0000252_57966_58310	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037389_000059|3300037389|Ga0394228_11629_38049_38537	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037400_000881|3300037400|Ga0392372_0000739_1000_1449	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037400_004179|3300037400|Ga0392372_0000130_32735_33232	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037400_004252|3300037400|Ga0392372_0000180_11716_12072	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037400_004645|3300037400|Ga0392372_0045639_354_659	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037408_000429|3300037408|Ga0392393_0000129_56320_56610	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037418_001642|3300037418|Ga0395900_0019055_6606_6995	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037418_001954|3300037418|Ga0395900_0000313_517_861	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037418_004174|3300037418|Ga0395900_0000476_40112_40693	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037419_000521|3300037419|Ga0395903_0000487_12811_13392	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037419_001653|3300037419|Ga0395903_0000186_4220_4564	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037420_002488|3300037420|Ga0395906_0000017_313965_314405	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037422_000100|3300037422|Ga0394882_0047474_4981_5238	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037423_000420|3300037423|Ga0395907_0000685_26101_26616	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037424_000005|3300037424|Ga0395806_0037753_2583_3050	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037453_000480|3300037453|Ga0394155_0001559_5263_5739	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037453_000538|3300037453|Ga0394155_0000179_14532_14936	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037454_000334|3300037454|Ga0394156_0000130_69628_70086	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037454_001185|3300037454|Ga0394156_0000649_10764_11360	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037458_000177|3300037458|Ga0392391_0000117_38106_38384	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037461_000567|3300037461|Ga0392394_0000241_5235_5525	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037467_001404|3300037467|Ga0395902_0000202_59342_59686	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037467_003075|3300037467|Ga0395902_0000054_129809_130087	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037470_000435|3300037470|Ga0395804_0000715_9791_10069	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037480_000081|3300037480|Ga0392325_0000171_9690_9968	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037498_000022|3300037498|Ga0393281_0000321_7487_7759	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037502_001941|3300037502|Ga0310151_0000936_15169_15444	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037508_000466|3300037508|Ga0335038_0000137_48885_49223	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037524_000387|3300037524|Ga0392392_0000148_3154_3432	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037565_000048|3300037565|Ga0394800_000403_56030_56491	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037575_000010|3300037575|Ga0394428_001077_3658_4203	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037590_000001|3300037590|Ga0394802_004469_364_897	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037603_000040|3300037603|Ga0394808_000294_50364_50897	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037669_000002|3300037669|Ga0393285_00102_4207_4488	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037691_000065|3300037691|Ga0395996_000364_3698_4030	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037755_000075|3300037755|Ga0395776_0023850_6001_6276	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037780_000066|3300037780|Ga0394790_000424_57494_57946	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037851_000561|3300037851|Ga0394877_0003580_24963_25259	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300037882_003484|3300037882|Ga0394681_132395_4783_5163	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038309_000037|3300038309|Ga0134588_000230_7926_8177	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038309_000075|3300038309|Ga0134588_000058_34138_34458	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038314_000352|3300038314|Ga0183735_000480_11278_11544	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038335_000052|3300038335|Ga0246096_01768_112_432	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038345_000087|3300038345|Ga0120389_000076_65666_66115	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038393_001401|3300038393|Ga0395904_0000244_25569_25913	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038393_002510|3300038393|Ga0395904_0000336_1210_1473	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038443_001064|3300038443|Ga0395901_0000223_4798_5142	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038443_001079|3300038443|Ga0395901_0000724_10543_11031	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038470_000064|3300038470|Ga0436467_0003509_14374_14862	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038475_000005|3300038475|Ga0436670_0001815_126_596	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038551_000263|3300038551|Ga0436463_0036232_4453_4734	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038566_000197|3300038566|Ga0135254_00129_263_784	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038657_000003|3300038657|Ga0400656_000040_3229_3696	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038659_000032|3300038659|Ga0400665_002345_4619_4972	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038674_000022|3300038674|Ga0416709_08724_3850_4110	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038674_000117|3300038674|Ga0416709_00229_14062_14523	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038678_000034|3300038678|Ga0310925_0000012_12982_13263	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038701_002693|3300038701|Ga0401683_000197_1235_1501	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038704_000021|3300038704|Ga0236664_00381_1235_1723	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038808_000013|3300038808|Ga0438469_0404_20413_20649	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038828_000048|3300038828|Ga0238661_000045_2877_3146	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038828_000071|3300038828|Ga0238661_000110_57585_57938	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038974_000876|3300038974|Ga0416721_000501_13446_13676	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038974_000876|3300038974|Ga0416721_000501_4274_4528	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300038987_000002|3300038987|Ga0116686_00002_8118_8414	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039068_000048|3300039068|Ga0188321_00064_10638_10925	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039098_000100|3300039098|Ga0238415_000150_11805_12272	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039154_000031|3300039154|Ga0245640_002610_3898_4377	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039316_000048|3300039316|Ga0169777_00082_5626_5952	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039322_000076|3300039322|Ga0169808_04615_879_1130	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039323_000029|3300039323|Ga0169852_00307_25807_26322	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039328_000112|3300039328|Ga0169860_00261_9697_10179	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039333_000123|3300039333|Ga0169237_00120_24698_25141	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039336_000018|3300039336|Ga0169848_01673_10945_11217	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039340_000009|3300039340|Ga0169801_00355_19993_20538	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039344_000021|3300039344|Ga0169246_00866_6976_7485	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039352_000025|3300039352|Ga0169247_0044_14372_14824	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039360_000030|3300039360|Ga0169244_00002_444245_444727	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039363_000055|3300039363|Ga0169243_00255_27535_28017	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039371_000014|3300039371|Ga0169245_00147_34458_34940	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039372_000002|3300039372|Ga0169788_02037_3067_3576	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039376_000049|3300039376|Ga0169868_00394_16295_16747	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039381_000232|3300039381|Ga0169840_00246_35441_35734	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300039917_000032|3300039917|Ga0438463_00024_141299_141535	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300040801_003650|3300040801|Ga0450804_0759928_2435_2962	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300041407_000068|3300041407|Ga0439447_000061_20695_21195	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300041411_000073|3300041411|Ga0439466_0000129_12272_12772	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300042009_000036|3300042009|Ga0439451_000003_60362_60622	CRISPR-Cas		
AcrIIA7	IMGVR_UViG_3300042013_000056|3300042013|Ga0439456_000004_181508_181768	CRISPR-Cas		
